feature,type,task,window_tag,n,r_MOT,p_MOT,r_partial_MOT,p_partial_MOT,r_COG,p_COG,r_partial_COG,p_partial_COG,r_MOT_V4,p_MOT_V4,r_partial_MOT_V4,p_partial_MOT_V4,r_COG_V1,p_COG_V1,r_partial_COG_V1,p_partial_COG_V1
l3,raw,6,T6W40,252,0.07231084986077564,0.2527522219984891,0.08221428226598852,0.19421297759848707,-0.20497959712049263,0.0010656653773337475,-0.14972271570696066,0.01761521786782336,0.10746821996206624,0.08866967756396811,0.1236773428366991,0.050328953294321396,-0.13653906273625555,0.030244583798281346,-0.11340922995319357,0.07288304495462611
cc,raw,6,T6W40,252,0.045477806764850096,0.472313134601076,0.05469567419236724,0.3882126923675177,-0.16678946332941028,0.007974510784898732,-0.10567785952324484,0.09480543715986528,0.09875687987939112,0.11787684671836603,0.11569018440550312,0.06726828027531291,-0.07537178940081968,0.23316788860403198,-0.04772274262418502,0.45161489161552903
re,raw,6,T6W40,252,0.07945171703786788,0.2087629226199282,0.09394709868746164,0.13774071197838567,-0.16493306693887871,0.008710720226000225,-0.09161070365176698,0.14784463289458072,0.10278221843451169,0.10356323652352074,0.12503153144769819,0.0478434870869915,-0.1503743753403779,0.01690118540805005,-0.12383941025351905,0.050025943146187316
atd,raw,6,T6W40,252,0.10198140066775829,0.10629567809347629,0.12306865837371998,0.05148066925537849,-0.15127033826598757,0.016250109481069124,-0.06381865670693541,0.31390700015293754,0.1518391733722365,0.015848214601043655,0.18549811977304143,0.0031796209422823903,-0.12167852717348955,0.053711301031173664,-0.08904302838772392,0.15958741708587412
nodes,raw,6,T6W40,252,-0.10517115003139792,0.0957407379226345,-0.12672209856391287,0.04488534875430291,0.1490923411821706,0.01787234866251557,0.061070315759868155,0.33524348958277816,-0.15122223485040906,0.01628450034039217,-0.18498529905525493,0.0032660757961319913,0.13417413195579886,0.03325468913646127,0.10290861889840273,0.10383009803188838
lcc,raw,6,T6W40,252,-0.1089318326168852,0.08438679316447015,-0.13066300427872748,0.038580344190485755,0.14803674110259257,0.01870811233330097,0.06042329217094661,0.34039854926560975,-0.15113392986516724,0.016347798231786535,-0.18453660732029611,0.003343459314238039,0.13911446582731163,0.027234353316168837,0.10854665389768284,0.08612675152034598
density,raw,6,T6W40,252,0.10522083547292227,0.0955831799208748,0.1261542229365181,0.04586142980459715,-0.1373831892003673,0.029228063301179268,-0.049295737666568355,0.4368249735535181,0.15934852093583374,0.011302321301232762,0.19303253121023642,0.002127094102307052,-0.11573854781603059,0.06660544220199498,-0.0827832284669146,0.1911341649978279
asp,raw,6,T6W40,252,-0.10788421230473978,0.08743503932412645,-0.1262110090787394,0.04576303111548143,0.127707713383431,0.042814088688283444,0.04594955422521388,0.4686195131588086,-0.1375842874593262,0.028990251527445034,-0.16485305606057563,0.008879635617374954,0.08162091409654033,0.19656299480446557,0.04767516371719649,0.4520665899200116
diameter,raw,6,T6W40,252,-0.11049730133953552,0.07999166902490655,-0.12771183056907137,0.04322579765437889,0.123268587034008,0.05063502065791326,0.044746429542606665,0.4803549597400605,-0.13012651301665398,0.038997892403097034,-0.1549189323631629,0.014011139796142104,0.08632315713704873,0.17191509416246148,0.05416426607107907,0.3928460346936167
pe,raw,6,T6W40,252,0.018441739527731777,0.7708044193654428,0.021288159210943104,0.7371556086559677,-0.050474695680122104,0.4249946779703108,-0.022749126494165363,0.7198484434673184,0.05595665847067344,0.3763932140423763,0.061062809751092,0.335303004509149,-0.034809463623542536,0.5823176173923822,-0.022596981293008012,0.7216443452578167
l1,raw,6,T6W40,252,-0.011143737176303344,0.8602724847080775,-0.007110458095331856,0.9107520791443522,-0.029090567182900744,0.645803492420725,0.01638540304144867,0.7961636721714133,-0.035825703699994535,0.5713463955465183,-0.02930252429130038,0.6440660740872024,-0.03375068334589368,0.59385102048628,-0.014462799835994997,0.8196446549377607
lsc,raw,6,T6W40,252,-0.08239205203537248,0.19235355030031892,-0.09702528395390869,0.12524725820741642,0.07209429298723925,0.25417969833667536,-0.01062519559772747,0.8669772482080987,-0.1221533838108695,0.05277676524879707,-0.14578289856122742,0.020862488670352376,0.1158193952892995,0.06641428982920455,0.08650768109701697,0.17185708412757011
l2,raw,6,T6W40,252,0.008165390282388676,0.8973740553176216,0.009628039358662086,0.8793612804270987,-0.008908204030445172,0.8880966073797939,0.006635944437051356,0.9166856697395835,0.05098193138003403,0.42035033227990726,0.053604112493354956,0.39776590077264895,-0.017113876555761232,0.7868960083403529,-0.010436579409805769,0.8693173461558256
edges,raw,6,T6W40,252,-0.04135903364297302,0.5133889722781211,-0.04398184476194664,0.4878947643583476,0.02507210813524114,0.6920379782129483,0.00016690812021705485,0.9979006702248913,-0.016917502387342378,0.7892836304701242,-0.021050558611069834,0.7399831526438493,0.10917707281656257,0.08368571268716538,0.09933411873600272,0.1164668029556138
