feature,type,task,window_tag,n,r_MOT,p_MOT,r_partial_MOT,p_partial_MOT,r_COG,p_COG,r_partial_COG,p_partial_COG
z_l1,z,7,T7W20,250,-0.03745148331404291,0.5555935557567978,-0.037882294882384586,0.551857958945828,0.1076243750607031,0.089489205171233,0.10508618929403114,0.09803158445351283
z_atd,z,7,T7W20,250,-0.040594669097030175,0.5228848612547958,-0.03975427429582644,0.5323634098064443,-0.08628944138145632,0.17381207567951665,-0.07887096755079379,0.21488903922767652
z_l2,z,7,T7W20,250,-0.03396919758835577,0.5929522247083356,-0.03319050396381708,0.602195646356245,-0.07276288076434803,0.2516973109670339,-0.06590180911371378,0.300292236306102
z_lsc,z,7,T7W20,250,0.05707989031618315,0.36880059324985714,0.05948251874292756,0.3499308719678927,0.04156641932124241,0.5129752881941455,0.06152108857082341,0.3336351186024252
z_pe,z,7,T7W20,250,-0.036805761457624105,0.5624339745332221,-0.03651369182207757,0.5663275465248699,-0.06250203129089003,0.324990677972141,-0.06041845349061174,0.3423879131940053
z_diameter,z,7,T7W20,250,-0.09361506356730795,0.13994137973846496,-0.09603482216694521,0.1307186693913846,-0.021679956495516805,0.733018964777868,-0.03978462245231082,0.5320502461376335
z_cc,z,7,T7W20,250,0.118784763428966,0.06073983597780016,0.11765755605571065,0.06378114298795153,0.05035721747756909,0.42793494960920453,0.033345009771279764,0.6005056679970217
z_re,z,7,T7W20,250,-0.06759862248559594,0.2870162750145094,-0.0684322903127873,0.28207426782491707,-0.014849226762031865,0.8152775708440477,-0.02230012303690044,0.726216411557381
z_asp,z,7,T7W20,250,-0.08141514842171906,0.19950395975246993,-0.08370089551874361,0.18802530568156556,-0.002577831667838024,0.9676507401680009,-0.019944154749225316,0.7541583020137695
z_density,z,7,T7W20,250,0.09307350279606147,0.14225821936282063,0.09379947323003553,0.13996025763193629,0.007942781231705774,0.9005560189600893,0.01422775127098977,0.8232306125653075
z_l3,z,7,T7W20,250,0.02997417796001228,0.6371664711318688,0.028326417344771166,0.6564473016165336,0.01572015256877395,0.8046551142462846,-0.0014861548342213337,0.981384536146934
