target,window,set,metric,mean,std,ci_lower,ci_upper,t_critical,df,significant
MOT,T7W40,VALIDATION,R2,-0.00776,0.014323,-0.009168,-0.006352,1.9659,399,True
MOT,T7W40,VALIDATION,RMSE,7.673574,0.315965,7.642516,7.704632,1.9659,399,True
MOT,T7W40,VALIDATION,MAE,6.523711,0.234027,6.500707,6.546715,1.9659,399,True
MOT,T7W40,VALIDATION,rho,0.00169,0.121177,-0.010222,0.013601,1.9659,399,False
MOT,T7W40,TEST,R2,-0.008549,0.020735,-0.010587,-0.006511,1.9659,399,True
MOT,T7W40,TEST,RMSE,7.744879,0.494401,7.696281,7.793476,1.9659,399,True
MOT,T7W40,TEST,MAE,6.579789,0.381063,6.542332,6.617246,1.9659,399,True
MOT,T7W40,TEST,rho,0.013549,0.180489,-0.004192,0.031291,1.9659,399,False
COG,T7W40,VALIDATION,R2,-0.013102,0.015,-0.014576,-0.011628,1.9659,399,True
COG,T7W40,VALIDATION,RMSE,2.221472,0.169976,2.204764,2.23818,1.9659,399,True
COG,T7W40,VALIDATION,MAE,1.718383,0.11214,1.70736,1.729406,1.9659,399,True
COG,T7W40,VALIDATION,rho,-0.078245,0.130318,-0.091055,-0.065436,1.9659,399,True
COG,T7W40,TEST,R2,-0.017206,0.043448,-0.021476,-0.012935,1.9659,399,True
COG,T7W40,TEST,RMSE,2.178752,0.270995,2.152114,2.20539,1.9659,399,True
COG,T7W40,TEST,MAE,1.670393,0.18087,1.652614,1.688172,1.9659,399,True
COG,T7W40,TEST,rho,-0.060659,0.194537,-0.079782,-0.041537,1.9659,399,True
MOT_V4,T7W40,VALIDATION,R2,-0.002368,0.020409,-0.004375,-0.000362,1.9659,399,True
MOT_V4,T7W40,VALIDATION,RMSE,3.488984,0.19224,3.470087,3.50788,1.9659,399,True
MOT_V4,T7W40,VALIDATION,MAE,2.908526,0.125165,2.896222,2.920829,1.9659,399,True
MOT_V4,T7W40,VALIDATION,rho,0.082908,0.120435,0.07107,0.094747,1.9659,399,True
MOT_V4,T7W40,TEST,R2,-0.004058,0.028476,-0.006857,-0.001259,1.9659,399,True
MOT_V4,T7W40,TEST,RMSE,3.504951,0.279386,3.477489,3.532414,1.9659,399,True
MOT_V4,T7W40,TEST,MAE,2.921455,0.182322,2.903533,2.939376,1.9659,399,True
MOT_V4,T7W40,TEST,rho,0.087325,0.19246,0.068407,0.106243,1.9659,399,True
COG_V1,T7W40,VALIDATION,R2,-0.012569,0.01274,-0.013821,-0.011317,1.9659,399,True
COG_V1,T7W40,VALIDATION,RMSE,1.352786,0.075814,1.345333,1.360238,1.9659,399,True
COG_V1,T7W40,VALIDATION,MAE,1.049099,0.051745,1.044013,1.054185,1.9659,399,True
COG_V1,T7W40,VALIDATION,rho,-0.10016,0.122402,-0.112192,-0.088128,1.9659,399,True
COG_V1,T7W40,TEST,R2,-0.01481,0.017514,-0.016531,-0.013088,1.9659,399,True
COG_V1,T7W40,TEST,RMSE,1.342341,0.115473,1.33099,1.353692,1.9659,399,True
COG_V1,T7W40,TEST,MAE,1.029251,0.081969,1.021193,1.037308,1.9659,399,True
COG_V1,T7W40,TEST,rho,-0.101017,0.18235,-0.118941,-0.083092,1.9659,399,True
